ID,COUNT,REWARD_TYPE,REWARD_VALUE,REWARD_QTY,BEST,HERO_ID,CAMERA,ATTEND_TYPE,WEEK,HIGHLIGHT,ATTEND_CHECK_PRICE
89,5,100,10199001,75,1,0,0,2,1,0,0
89,6,100,2001,50,1,0,0,2,1,0,0
89,7,100,2505,1,1,0,0,2,1,1,0
89,8,3,0,200000,1,0,0,2,2,0,0
89,9,2,0,100,1,0,0,2,2,0,0
89,10,4,0,300,1,0,0,2,2,0,0
89,11,307,2162,1,1,0,0,2,2,0,0
89,12,100,1140002,80,1,0,0,2,2,0,0
89,13,100,2001,50,1,0,0,2,2,0,0
89,14,300,1628,1,1,0,0,2,2,1,0
89,15,3,0,200000,1,0,0,2,3,0,0
89,16,2,0,100,1,0,0,2,3,0,0
89,17,100,3005,50,1,0,0,2,3,0,0
89,18,100,204010701,1,1,0,0,2,3,0,0
89,19,100,10199001,75,1,0,0,2,3,0,0
89,20,100,2001,50,1,0,0,2,3,0,0
89,21,300,1629,1,1,0,0,2,3,1,0
89,22,3,0,200000,1,0,0,2,4,0,0
89,23,2,0,100,1,0,0,2,4,0,0
89,24,4,0,300,1,0,0,2,4,0,0
89,25,100,1070001,200,1,0,0,2,4,0,0
89,26,100,10199002,125,1,0,0,2,4,0,0
89,27,100,2001,50,1,0,0,2,4,0,0
89,28,300,1630,1,1,0,0,2,4,1,0
89,29,3,0,200000,1,0,0,2,5,0,0
89,30,2,0,100,1,0,0,2,5,0,0
89,31,100,3005,50,1,0,0,2,5,0,0
89,32,100,1020005,300,1,0,0,2,5,0,0
89,33,100,10199001,75,1,0,0,2,5,0,0
89,34,100,2001,50,1,0,0,2,5,0,0
89,35,300,1624,1,1,0,0,2,5,1,0
89,36,3,0,200000,1,0,0,2,6,0,0
89,37,2,0,100,1,0,0,2,6,0,0
89,38,4,0,300,1,0,0,2,6,0,0
89,39,100,10199007,100,1,0,0,2,6,0,0
89,40,100,1140002,80,1,0,0,2,6,0,0
89,41,100,2001,50,1,0,0,2,6,0,0
89,42,300,1631,1,1,0,0,2,6,1,0
89,43,3,0,200000,1,0,0,2,7,0,0
89,44,2,0,100,1,0,0,2,7,0,0
89,45,100,3005,50,1,0,0,2,7,0,0
89,46,300,1068,1,1,0,0,2,7,0,0
89,47,100,10199001,75,1,0,0,2,7,0,0
89,48,100,2001,50,1,0,0,2,7,0,0
89,49,300,1632,1,1,0,0,2,7,1,0
89,50,3,0,500000,1,0,0,2,8,0,0
89,51,2,0,100,1,0,0,2,8,0,0
89,52,4,0,300,1,0,0,2,8,0,0
89,53,300,1078,1,1,0,0,2,8,0,0
89,54,100,10199002,125,1,0,0,2,8,0,0
89,55,100,2001,50,1,0,0,2,8,0,0
89,56,100,2901,1,1,0,0,2,8,1,0
90,1,100,2001,50,1,0,0,1,1,0,0
90,2,100,10199002,200,1,0,0,1,1,0,0
90,3,100,2051,20,1,0,0,1,1,0,0
90,4,2,0,100,1,0,0,1,1,0,0
90,5,300,1056,1,1,0,0,1,1,0,0
90,6,100,1110001,100,1,0,0,1,1,0,0
90,7,100,1120001,200,1,0,0,1,1,1,0
91,1,2,0,100,1,0,0,1,1,0,0
91,2,100,3503,10,1,0,0,1,1,0,0
91,3,307,2163,1,1,0,0,1,1,0,0
91,4,100,3503,10,1,0,0,1,1,0,0
91,5,100,2051,20,1,0,0,1,1,0,0
91,6,307,2160,1,1,0,0,1,1,0,0
91,7,100,10199007,50,1,0,0,1,1,1,0
92,1,2,0,100,1,0,0,1,1,0,0
92,2,100,2001,50,1,0,0,1,1,0,0
92,3,100,2051,20,1,0,0,1,1,0,0
92,4,300,1128,1,1,0,0,1,1,0,0
92,5,100,10199002,300,1,0,0,1,1,0,0
92,6,100,1070001,100,1,0,0,1,1,0,0
92,7,307,2219,1,1,0,0,1,1,1,0
93,1,2,0,100,1,0,0,1,1,0,0
93,2,3,0,30000,1,0,0,1,1,0,0
93,3,100,2001,50,1,0,0,1,1,0,0
93,4,100,10199001,300,1,0,0,1,1,0,0
93,5,3,0,100000,1,0,0,1,1,0,0
93,6,100,1020005,100,1,0,0,1,1,0,0
93,7,100,1070001,200,1,0,0,1,1,1,0
94,1,100,1000147,50,1,0,0,1,1,0,0
94,2,100,1000087,50,1,0,0,1,1,0,0
94,3,100,1000056,50,1,0,0,1,1,0,0
94,4,100,1000070,50,1,0,0,1,1,0,0
94,5,100,1000066,50,1,0,0,1,1,0,0
94,6,100,1000113,50,1,0,0,1,1,0,0
94,7,307,2160,1,1,0,0,1,1,1,0
95,1,2,0,100,1,0,0,1,1,0,0
95,2,100,3503,10,1,0,0,1,1,0,0
95,3,307,2163,1,1,0,0,1,1,0,0
95,4,100,3503,10,1,0,0,1,1,0,0
95,5,100,2051,20,1,0,0,1,1,0,0
95,6,307,2160,1,1,0,0,1,1,0,0
95,7,100,10199007,50,1,0,0,1,1,1,0
96,1,2,0,100,1,0,0,1,1,0,0
96,2,100,2001,50,1,0,0,1,1,0,0
96,3,100,2051,20,1,0,0,1,1,0,0
96,4,300,1128,1,1,0,0,1,1,0,0
96,5,100,10199002,300,1,0,0,1,1,0,0
96,6,100,1070001,100,1,0,0,1,1,0,0
96,7,307,2219,1,1,0,0,1,1,1,0
97,1,100,2001,50,1,0,0,1,1,0,0
97,2,100,10199002,200,1,0,0,1,1,0,0
97,3,100,2051,20,1,0,0,1,1,0,0
97,4,2,0,100,1,0,0,1,1,0,0
97,5,300,1056,1,1,0,0,1,1,0,0
97,6,100,1110001,100,1,0,0,1,1,0,0
97,7,100,1120001,200,1,0,0,1,1,1,0
98,1,2,0,100,1,0,0,1,1,0,0
98,2,100,10199001,200,1,0,0,1,1,0,0
98,3,100,10199002,200,1,0,0,1,1,0,0
98,4,307,2163,1,1,0,0,1,1,0,0
98,5,100,1020005,50,1,0,0,1,1,0,0
98,6,100,1070001,50,1,0,0,1,1,0,0
98,7,307,2160,1,1,0,0,1,1,1,0
98,8,100,3503,10,1,0,0,1,2,0,0
98,9,100,10199007,20,1,0,0,1,2,0,0
98,10,100,3503,10,1,0,0,1,2,0,0
98,11,100,10199007,20,1,0,0,1,2,0,0
98,12,100,1020005,100,1,0,0,1,2,0,0
98,13,100,1070001,100,1,0,0,1,2,0,0
98,14,100,2901,1,1,0,0,1,2,1,0
99,1,3,0,1000000,1,0,0,2,1,0,0
99,2,2,0,100,1,0,0,2,1,0,0
99,3,100,3005,50,1,0,0,2,1,0,0
99,4,307,2160,1,1,0,0,2,1,0,0
99,5,100,10199001,75,1,0,0,2,1,0,0
99,6,100,2001,50,1,0,0,2,1,0,0
99,7,100,2505,1,1,0,0,2,1,1,0
99,8,3,0,200000,1,0,0,2,2,0,0
99,9,2,0,100,1,0,0,2,2,0,0
99,10,4,0,300,1,0,0,2,2,0,0
99,11,307,2162,1,1,0,0,2,2,0,0
99,12,100,1140002,80,1,0,0,2,2,0,0
99,13,100,2001,50,1,0,0,2,2,0,0
99,14,300,1647,1,1,0,0,2,2,1,0
99,15,3,0,200000,1,0,0,2,3,0,0
99,16,2,0,100,1,0,0,2,3,0,0
99,17,100,3005,50,1,0,0,2,3,0,0
99,18,100,204010701,1,1,0,0,2,3,0,0
99,19,100,10199001,75,1,0,0,2,3,0,0
99,20,100,2001,50,1,0,0,2,3,0,0
99,21,300,1648,1,1,0,0,2,3,1,0
99,22,3,0,200000,1,0,0,2,4,0,0
99,23,2,0,100,1,0,0,2,4,0,0
99,24,4,0,300,1,0,0,2,4,0,0
99,25,100,1070001,200,1,0,0,2,4,0,0
99,26,100,10199002,125,1,0,0,2,4,0,0
99,27,100,2001,50,1,0,0,2,4,0,0
99,28,300,1649,1,1,0,0,2,4,1,0
99,29,3,0,200000,1,0,0,2,5,0,0
99,30,2,0,100,1,0,0,2,5,0,0
99,31,100,3005,50,1,0,0,2,5,0,0
99,32,100,1020005,300,1,0,0,2,5,0,0
99,33,100,10199001,75,1,0,0,2,5,0,0
99,34,100,2001,50,1,0,0,2,5,0,0
99,35,300,1650,1,1,0,0,2,5,1,0
99,36,3,0,200000,1,0,0,2,6,0,0
99,37,2,0,100,1,0,0,2,6,0,0
99,38,4,0,300,1,0,0,2,6,0,0
99,39,100,10199007,100,1,0,0,2,6,0,0
99,40,100,1140002,80,1,0,0,2,6,0,0
99,41,100,2001,50,1,0,0,2,6,0,0
99,42,300,1651,1,1,0,0,2,6,1,0
99,43,3,0,200000,1,0,0,2,7,0,0
99,44,2,0,100,1,0,0,2,7,0,0
99,45,100,3005,50,1,0,0,2,7,0,0
99,46,300,1068,1,1,0,0,2,7,0,0
99,47,100,10199001,75,1,0,0,2,7,0,0
99,48,100,2001,50,1,0,0,2,7,0,0
99,49,300,1652,1,1,0,0,2,7,1,0
99,50,3,0,500000,1,0,0,2,8,0,0
99,51,2,0,100,1,0,0,2,8,0,0
99,52,4,0,300,1,0,0,2,8,0,0
99,53,300,1078,1,1,0,0,2,8,0,0
99,54,100,10199002,125,1,0,0,2,8,0,0
99,55,100,2001,50,1,0,0,2,8,0,0
99,56,100,2901,1,1,0,0,2,8,1,0
100,1,2,0,100,1,0,0,1,1,0,0
100,2,100,3503,10,1,0,0,1,1,0,0
100,3,307,2163,1,1,0,0,1,1,0,0
100,4,100,3503,10,1,0,0,1,1,0,0
100,5,100,2051,20,1,0,0,1,1,0,0
100,6,307,2160,1,1,0,0,1,1,0,0
100,7,100,10199007,50,1,0,0,1,1,1,0
101,1,100,1000065,50,1,0,0,1,1,0,0
101,2,100,1000067,50,1,0,0,1,1,0,0
101,3,100,1000066,50,1,0,0,1,1,0,0
101,4,100,1000042,50,1,0,0,1,1,0,0
101,5,100,1000010,50,1,0,0,1,1,0,0
101,6,100,1020005,100,1,0,0,1,1,0,0
101,7,100,1070001,200,1,0,0,1,1,1,0
102,1,2,0,100,1,0,0,1,1,0,0
102,2,100,2001,50,1,0,0,1,1,0,0
102,3,100,2051,20,1,0,0,1,1,0,0
102,4,300,1128,1,1,0,0,1,1,0,0
102,5,100,10199002,300,1,0,0,1,1,0,0
102,6,100,1070001,100,1,0,0,1,1,0,0
102,7,307,2219,1,1,0,0,1,1,1,0
103,1,100,2001,50,1,0,0,1,1,0,0
103,2,100,10199002,200,1,0,0,1,1,0,0
103,3,2,0,100,1,0,0,1,1,0,0
103,4,100,1020005,20,1,0,0,1,1,0,0
103,5,100,1070001,30,1,0,0,1,1,0,0
103,6,100,1020005,100,1,0,0,1,1,0,0
103,7,100,1070001,150,1,0,0,1,1,1,0
104,1,2,0,100,1,0,0,1,1,0,0
104,2,100,3503,10,1,0,0,1,1,0,0
104,3,100,10199001,300,1,0,0,1,1,0,0
104,4,100,3503,10,1,0,0,1,1,0,0
104,5,307,2163,1,1,0,0,1,1,0,0
104,6,100,10199007,50,1,0,0,1,1,0,0
104,7,307,2205,1,1,0,0,1,1,1,0
105,1,2,0,100,1,0,0,1,1,0,0
105,2,100,10199002,200,1,0,0,1,1,0,0
105,3,100,10199001,300,1,0,0,1,1,0,0
105,4,300,1128,1,1,0,0,1,1,0,0
105,5,307,2162,1,1,0,0,1,1,0,0
105,6,3,0,100000,1,0,0,1,1,0,0
105,7,300,1078,1,1,0,0,1,1,1,0
106,1,3,0,1000000,1,0,0,2,1,0,0
106,2,2,0,100,1,0,0,2,1,0,0
106,3,100,3005,50,1,0,0,2,1,0,0
106,4,307,2160,1,1,0,0,2,1,0,0
106,5,100,10199001,75,1,0,0,2,1,0,0
106,6,100,2001,50,1,0,0,2,1,0,0
106,7,100,2505,1,1,0,0,2,1,1,0
106,8,3,0,200000,1,0,0,2,2,0,0
106,9,2,0,100,1,0,0,2,2,0,0
106,10,4,0,300,1,0,0,2,2,0,0
106,11,307,2162,1,1,0,0,2,2,0,0
106,12,100,1140002,80,1,0,0,2,2,0,0
106,13,100,2001,50,1,0,0,2,2,0,0
106,14,300,1670,1,1,0,0,2,2,1,0
106,15,3,0,200000,1,0,0,2,3,0,0
106,16,2,0,100,1,0,0,2,3,0,0
106,17,100,3005,50,1,0,0,2,3,0,0
106,18,100,204010701,1,1,0,0,2,3,0,0
106,19,100,10199001,75,1,0,0,2,3,0,0
106,20,100,2001,50,1,0,0,2,3,0,0
106,21,300,1671,1,1,0,0,2,3,1,0
106,22,3,0,200000,1,0,0,2,4,0,0
106,23,2,0,100,1,0,0,2,4,0,0
106,24,4,0,300,1,0,0,2,4,0,0
106,25,100,1070001,200,1,0,0,2,4,0,0
106,26,100,10199002,125,1,0,0,2,4,0,0
106,27,100,2001,50,1,0,0,2,4,0,0
106,28,300,1672,1,1,0,0,2,4,1,0
106,29,3,0,200000,1,0,0,2,5,0,0
106,30,2,0,100,1,0,0,2,5,0,0
106,31,100,3005,50,1,0,0,2,5,0,0
106,32,100,1020005,300,1,0,0,2,5,0,0
106,33,100,10199001,75,1,0,0,2,5,0,0
106,34,100,2001,50,1,0,0,2,5,0,0
106,35,300,1673,1,1,0,0,2,5,1,0
106,36,3,0,200000,1,0,0,2,6,0,0
106,37,2,0,100,1,0,0,2,6,0,0
106,38,4,0,300,1,0,0,2,6,0,0
106,39,100,10199007,100,1,0,0,2,6,0,0
106,40,100,1140002,80,1,0,0,2,6,0,0
106,41,100,2001,50,1,0,0,2,6,0,0
106,42,300,1674,1,1,0,0,2,6,1,0
106,43,3,0,200000,1,0,0,2,7,0,0
106,44,2,0,100,1,0,0,2,7,0,0
106,45,100,3005,50,1,0,0,2,7,0,0
106,46,300,1068,1,1,0,0,2,7,0,0
106,47,100,10199001,75,1,0,0,2,7,0,0
106,48,100,2001,50,1,0,0,2,7,0,0
106,49,300,1675,1,1,0,0,2,7,1,0
106,50,3,0,500000,1,0,0,2,8,0,0
106,51,2,0,100,1,0,0,2,8,0,0
106,52,4,0,300,1,0,0,2,8,0,0
106,53,300,1078,1,1,0,0,2,8,0,0
106,54,100,10199002,125,1,0,0,2,8,0,0
106,55,100,2001,50,1,0,0,2,8,0,0
106,56,100,2901,1,1,0,0,2,8,1,0
107,1,100,2001,50,1,0,0,1,1,0,0
107,2,100,1150001,30,1,0,0,1,1,0,0
107,3,2,0,100,1,0,0,1,1,0,0
107,4,100,1190001,64,1,0,0,1,1,0,0
107,5,100,2051,20,1,0,0,1,1,0,0
107,6,100,1020005,100,1,0,0,1,1,0,0
107,7,100,1070001,300,1,0,0,1,1,1,0
108,1,2,0,100,1,0,0,1,1,0,0
108,2,100,2001,50,1,0,0,1,1,0,0
108,3,100,2051,20,1,0,0,1,1,0,0
108,4,100,10199001,200,1,0,0,1,1,0,0
108,5,100,10199002,300,1,0,0,1,1,0,0
108,6,100,1070001,100,1,0,0,1,1,0,0
108,7,307,2219,1,1,0,0,1,1,1,0
109,1,100,1100001,50,1,0,0,1,1,0,0
109,2,100,2001,50,1,0,0,1,1,0,0
109,3,100,10199002,200,1,0,0,1,1,0,0
109,4,2,0,100,1,0,0,1,1,0,0
109,5,300,1056,1,1,0,0,1,1,0,0
109,6,100,1110001,100,1,0,0,1,1,0,0
109,7,100,1120001,200,1,0,0,1,1,1,0
110,1,2,0,100,1,0,0,1,1,0,0
110,2,100,3503,10,1,0,0,1,1,0,0
110,3,100,1100001,50,1,0,0,1,1,0,0
110,4,100,3503,10,1,0,0,1,1,0,0
110,5,100,2051,20,1,0,0,1,1,0,0
110,6,100,10199007,20,1,0,0,1,1,0,0
110,7,307,2244,1,1,0,0,1,1,1,0
111,1,2,0,100,1,0,0,1,1,0,0
111,2,3,0,50000,1,0,0,1,1,0,0
111,3,100,1150001,30,1,0,0,1,1,0,0
111,4,100,10199001,300,1,0,0,1,1,0,0
111,5,100,1160001,64,1,0,0,1,1,0,0
111,6,100,2051,20,1,0,0,1,1,0,0
111,7,307,2205,1,1,0,0,1,1,1,0
112,1,3,0,1000000,1,0,0,2,1,0,0
112,2,2,0,100,1,0,0,2,1,0,0
112,3,100,3005,50,1,0,0,2,1,0,0
112,4,307,2160,1,1,0,0,2,1,0,0
112,5,100,10199001,75,1,0,0,2,1,0,0
112,6,100,2001,50,1,0,0,2,1,0,0
112,7,100,2704,1,1,0,0,2,1,1,0
112,8,3,0,200000,1,0,0,2,2,0,0
112,9,2,0,100,1,0,0,2,2,0,0
112,10,4,0,300,1,0,0,2,2,0,0
112,11,307,2162,1,1,0,0,2,2,0,0
112,12,100,1140002,80,1,0,0,2,2,0,0
112,13,100,2001,50,1,0,0,2,2,0,0
112,14,300,1629,1,1,0,0,2,2,1,0
112,15,3,0,200000,1,0,0,2,3,0,0
112,16,2,0,100,1,0,0,2,3,0,0
112,17,100,3005,50,1,0,0,2,3,0,0
112,18,100,204010701,1,1,0,0,2,3,0,0
112,19,100,10199001,75,1,0,0,2,3,0,0
112,20,100,2001,50,1,0,0,2,3,0,0
112,21,300,1728,1,1,0,0,2,3,1,0
112,22,3,0,200000,1,0,0,2,4,0,0
112,23,2,0,100,1,0,0,2,4,0,0
112,24,4,0,300,1,0,0,2,4,0,0
112,25,100,1070001,200,1,0,0,2,4,0,0
112,26,100,10199002,125,1,0,0,2,4,0,0
112,27,100,2001,50,1,0,0,2,4,0,0
112,28,300,1729,1,1,0,0,2,4,1,0
112,29,3,0,200000,1,0,0,2,5,0,0
112,30,2,0,100,1,0,0,2,5,0,0
112,31,100,3005,50,1,0,0,2,5,0,0
112,32,100,1020005,300,1,0,0,2,5,0,0
112,33,100,10199001,75,1,0,0,2,5,0,0
112,34,100,2001,50,1,0,0,2,5,0,0
112,35,300,1628,1,1,0,0,2,5,1,0
112,36,3,0,200000,1,0,0,2,6,0,0
112,37,2,0,100,1,0,0,2,6,0,0
112,38,4,0,300,1,0,0,2,6,0,0
112,39,100,10199007,100,1,0,0,2,6,0,0
112,40,100,1140002,80,1,0,0,2,6,0,0
112,41,100,2001,50,1,0,0,2,6,0,0
112,42,300,1610,1,1,0,0,2,6,1,0
112,43,3,0,200000,1,0,0,2,7,0,0
112,44,2,0,100,1,0,0,2,7,0,0
112,45,100,3005,50,1,0,0,2,7,0,0
112,46,300,1068,1,1,0,0,2,7,0,0
112,47,100,10199001,75,1,0,0,2,7,0,0
112,48,100,2001,50,1,0,0,2,7,0,0
112,49,300,1632,1,1,0,0,2,7,1,0
112,50,3,0,500000,1,0,0,2,8,0,0
112,51,2,0,100,1,0,0,2,8,0,0
112,52,4,0,300,1,0,0,2,8,0,0
112,53,300,1078,1,1,0,0,2,8,0,0
112,54,100,10199002,125,1,0,0,2,8,0,0
112,55,100,2001,50,1,0,0,2,8,0,0
112,56,100,2901,1,1,0,0,2,8,1,0
113,1,2,0,100,1,0,0,1,1,0,0
113,2,100,2001,50,1,0,0,1,1,0,0
113,3,307,2163,1,1,0,0,1,1,0,0
113,4,100,3502,20,1,0,0,1,1,0,0
113,5,100,10199007,20,1,0,0,1,1,0,0
113,6,100,1020005,100,1,0,0,1,1,0,0
113,7,100,1070001,200,1,0,0,1,1,1,0
114,1,2,0,100,1,0,0,1,1,0,0
114,2,3,0,50000,1,0,0,1,1,0,0
114,3,100,1150001,30,1,0,0,1,1,0,0
114,4,100,10199001,300,1,0,0,1,1,0,0
114,5,100,1190001,64,1,0,0,1,1,0,0
114,6,100,2051,20,1,0,0,1,1,0,0
114,7,307,2205,1,1,0,0,1,1,1,0
115,1,300,1733,1,1,0,0,1,1,1,0
115,2,2,0,100,1,0,0,1,1,0,0
115,3,100,10199001,200,1,0,0,1,1,0,0
115,4,100,10199002,200,1,0,0,1,1,0,0
115,5,100,1100001,50,1,0,0,1,1,0,0
115,6,100,1110001,50,1,0,0,1,1,0,0
115,7,100,1100001,50,1,0,0,1,1,0,0
115,8,300,1732,1,1,0,0,1,2,1,0
115,9,100,3503,10,1,0,0,1,2,0,0
115,10,100,10199007,20,1,0,0,1,2,0,0
115,11,100,3503,10,1,0,0,1,2,0,0
115,12,100,10199007,20,1,0,0,1,2,0,0
115,13,100,1110001,100,1,0,0,1,2,0,0
115,14,100,1100001,100,1,0,0,1,2,0,0
116,1,100,1100001,50,1,0,0,1,1,0,0
116,2,100,2001,50,1,0,0,1,1,0,0
116,3,100,1150001,30,1,0,0,1,1,0,0
116,4,2,0,100,1,0,0,1,1,0,0
116,5,100,1170001,64,1,0,0,1,1,0,0
116,6,100,1110001,100,1,0,0,1,1,0,0
116,7,100,1120001,200,1,0,0,1,1,1,0
117,1,100,1000010,50,1,0,0,1,1,0,0
117,2,100,1000134,50,1,0,0,1,1,0,0
117,3,307,2171,1,1,0,0,1,1,0,0
117,4,100,1000095,50,1,0,0,1,1,0,0
117,5,100,1000097,50,1,0,0,1,1,0,0
117,6,307,2218,1,1,0,0,1,1,0,0
117,7,307,2160,1,1,0,0,1,1,1,0
118,1,100,2051,20,1,0,0,1,1,0,0
118,2,2,0,100,1,0,0,1,1,0,0
118,3,100,2001,50,1,0,0,1,1,0,0
118,4,100,10199002,100,1,0,0,1,1,0,0
118,5,307,2162,1,1,0,0,1,1,0,0
118,6,100,1020005,100,1,0,0,1,1,0,0
118,7,100,1070001,200,1,0,0,1,1,1,0
119,1,2,0,100,1,0,0,1,1,0,0
119,2,3,0,50000,1,0,0,1,1,0,0
119,3,100,1150001,30,1,0,0,1,1,0,0
119,4,100,10199001,300,1,0,0,1,1,0,0
119,5,100,1170001,64,1,0,0,1,1,0,0
119,6,100,2051,20,1,0,0,1,1,0,0
119,7,307,2205,1,1,0,0,1,1,1,0
120,1,3,0,1000000,1,0,0,2,1,0,0
120,2,2,0,100,1,0,0,2,1,0,0
120,3,100,3005,50,1,0,0,2,1,0,0
120,4,307,2160,1,1,0,0,2,1,0,0
120,5,100,10199001,75,1,0,0,2,1,0,0
120,6,100,2001,50,1,0,0,2,1,0,0
120,7,100,2505,1,1,0,0,2,1,1,0
120,8,3,0,200000,1,0,0,2,2,0,0
120,9,2,0,100,1,0,0,2,2,0,0
120,10,4,0,300,1,0,0,2,2,0,0
120,11,307,2162,1,1,0,0,2,2,0,0
120,12,100,1140002,80,1,0,0,2,2,0,0
120,13,100,2001,50,1,0,0,2,2,0,0
120,14,300,1751,1,1,0,0,2,2,1,0
120,15,3,0,200000,1,0,0,2,3,0,0
120,16,2,0,100,1,0,0,2,3,0,0
120,17,100,3005,50,1,0,0,2,3,0,0
120,18,100,204010701,1,1,0,0,2,3,0,0
120,19,100,10199002,125,1,0,0,2,3,0,0
120,20,100,2001,50,1,0,0,2,3,0,0
120,21,300,1752,1,1,0,0,2,3,1,0
120,22,3,0,200000,1,0,0,2,4,0,0
120,23,2,0,100,1,0,0,2,4,0,0
120,24,4,0,300,1,0,0,2,4,0,0
120,25,100,1070001,200,1,0,0,2,4,0,0
120,26,100,1140003,80,1,0,0,2,4,0,0
120,27,100,2001,50,1,0,0,2,4,0,0
120,28,300,1753,1,1,0,0,2,4,1,0
120,29,3,0,200000,1,0,0,2,5,0,0
120,30,2,0,100,1,0,0,2,5,0,0
120,31,100,3005,50,1,0,0,2,5,0,0
120,32,100,1020005,300,1,0,0,2,5,0,0
120,33,100,10199001,75,1,0,0,2,5,0,0
120,34,100,2001,50,1,0,0,2,5,0,0
120,35,300,1754,1,1,0,0,2,5,1,0
120,36,3,0,200000,1,0,0,2,6,0,0
120,37,2,0,100,1,0,0,2,6,0,0
120,38,4,0,300,1,0,0,2,6,0,0
120,39,100,10199007,100,1,0,0,2,6,0,0
120,40,100,1140002,80,1,0,0,2,6,0,0
120,41,100,2001,50,1,0,0,2,6,0,0
120,42,300,1755,1,1,0,0,2,6,1,0
120,43,3,0,200000,1,0,0,2,7,0,0
120,44,2,0,100,1,0,0,2,7,0,0
120,45,100,3005,50,1,0,0,2,7,0,0
120,46,300,1068,1,1,0,0,2,7,0,0
120,47,100,10199002,125,1,0,0,2,7,0,0
120,48,100,2001,50,1,0,0,2,7,0,0
120,49,300,1756,1,1,0,0,2,7,1,0
120,50,3,0,500000,1,0,0,2,8,0,0
120,51,2,0,100,1,0,0,2,8,0,0
120,52,4,0,300,1,0,0,2,8,0,0
120,53,300,1078,1,1,0,0,2,8,0,0
120,54,100,1140003,80,1,0,0,2,8,0,0
120,55,100,2001,50,1,0,0,2,8,0,0
120,56,100,2901,1,1,0,0,2,8,1,0
121,1,2,0,100,1,0,0,1,1,0,0
121,2,100,3503,10,1,0,0,1,1,0,0
121,3,100,10199001,300,1,0,0,1,1,0,0
121,4,100,3503,10,1,0,0,1,1,0,0
121,5,307,2163,1,1,0,0,1,1,0,0
121,6,100,10199007,50,1,0,0,1,1,0,0
121,7,307,2205,1,1,0,0,1,1,1,0
122,1,2,0,100,1,0,0,1,1,0,0
122,2,100,3503,10,1,0,0,1,1,0,0
122,3,100,1100001,50,1,0,0,1,1,0,0
122,4,100,3503,10,1,0,0,1,1,0,0
122,5,100,2051,20,1,0,0,1,1,0,0
122,6,100,10199007,20,1,0,0,1,1,0,0
122,7,307,2244,1,1,0,0,1,1,1,0
123,1,3,0,500000,1,0,0,1,1,0,0
123,2,100,2901,1,1,0,0,1,1,0,0
123,3,307,2160,1,1,0,0,1,1,0,0
123,4,100,403060000,1,1,0,0,1,1,0,0
123,5,3,0,500000,1,0,0,1,1,0,0
123,6,100,3204,1,1,0,0,1,1,0,0
123,7,100,405060000,1,1,0,0,1,1,1,0
124,1,3,0,1000000,1,0,0,2,1,0,0
124,2,2,0,100,1,0,0,2,1,0,0
124,3,100,3005,50,1,0,0,2,1,0,0
124,4,307,2160,1,1,0,0,2,1,0,0
124,5,100,10199001,75,1,0,0,2,1,0,0
124,6,100,2001,50,1,0,0,2,1,0,0
124,7,100,2505,1,1,0,0,2,1,1,0
124,8,3,0,200000,1,0,0,2,2,0,0
124,9,2,0,100,1,0,0,2,2,0,0
124,10,4,0,300,1,0,0,2,2,0,0
124,11,307,2162,1,1,0,0,2,2,0,0
124,12,100,1140002,80,1,0,0,2,2,0,0
124,13,100,2001,50,1,0,0,2,2,0,0
124,14,300,1816,1,1,0,0,2,2,1,0
124,15,3,0,200000,1,0,0,2,3,0,0
124,16,2,0,100,1,0,0,2,3,0,0
124,17,100,3005,50,1,0,0,2,3,0,0
124,18,100,204010701,1,1,0,0,2,3,0,0
124,19,100,10199002,125,1,0,0,2,3,0,0
124,20,100,2001,50,1,0,0,2,3,0,0
124,21,300,1672,1,1,0,0,2,3,1,0
124,22,3,0,200000,1,0,0,2,4,0,0
124,23,2,0,100,1,0,0,2,4,0,0
124,24,4,0,300,1,0,0,2,4,0,0
124,25,100,1070001,200,1,0,0,2,4,0,0
124,26,100,1140003,80,1,0,0,2,4,0,0
124,27,100,2001,50,1,0,0,2,4,0,0
124,28,300,1817,1,1,0,0,2,4,1,0
124,29,3,0,200000,1,0,0,2,5,0,0
124,30,2,0,100,1,0,0,2,5,0,0
124,31,100,3005,50,1,0,0,2,5,0,0
124,32,100,1020005,300,1,0,0,2,5,0,0
124,33,100,10199001,75,1,0,0,2,5,0,0
124,34,100,2001,50,1,0,0,2,5,0,0
124,35,300,1818,1,1,0,0,2,5,1,0
124,36,3,0,200000,1,0,0,2,6,0,0
124,37,2,0,100,1,0,0,2,6,0,0
124,38,4,0,300,1,0,0,2,6,0,0
124,39,100,10199007,100,1,0,0,2,6,0,0
124,40,100,1140002,80,1,0,0,2,6,0,0
124,41,100,2001,50,1,0,0,2,6,0,0
124,42,300,1819,1,1,0,0,2,6,1,0
124,43,3,0,200000,1,0,0,2,7,0,0
124,44,2,0,100,1,0,0,2,7,0,0
124,45,100,3005,50,1,0,0,2,7,0,0
124,46,300,1068,1,1,0,0,2,7,0,0
124,47,100,10199002,125,1,0,0,2,7,0,0
124,48,100,2001,50,1,0,0,2,7,0,0
124,49,300,1820,1,1,0,0,2,7,1,0
124,50,3,0,500000,1,0,0,2,8,0,0
124,51,2,0,100,1,0,0,2,8,0,0
124,52,4,0,300,1,0,0,2,8,0,0
124,53,300,1078,1,1,0,0,2,8,0,0
