STAGE_ID,TARGET_TYPE,TARGET_HIT_TYPE,AUTO_ABILITY_ID,AUTO_ABILITY_PARAM,AUTO_ABILITY_RATE,ABILITY_GROUP_ID,RAID_ABILITY_GROUP_ID,TYPE
570424,0,0,0,0,0,44406,0,1
570424,1,0,0,0,0,44407,0,1
570424,1,0,0,0,0,44408,0,1
570425,0,0,0,0,0,44409,0,1
570425,0,0,0,0,0,44410,0,1
570425,0,0,0,0,0,44411,0,1
570425,0,0,0,0,0,44412,0,1
570425,1,0,0,0,0,44413,0,1
570425,1,0,0,0,0,44414,0,1
570426,0,0,0,0,0,44415,0,1
570426,0,0,0,0,0,44416,0,1
570426,0,0,0,0,0,44417,0,1
570426,0,0,0,0,0,44418,0,1
570426,1,0,0,0,0,44419,0,1
570426,1,0,0,0,0,44420,0,1
570427,0,0,0,0,0,44421,0,1
570427,0,0,0,0,0,44422,0,1
570427,0,0,0,0,0,44423,0,1
570427,0,0,0,0,0,44424,0,1
570427,1,0,0,0,0,44425,0,1
570427,1,0,0,0,0,44426,0,1
570428,0,0,0,0,0,44427,0,1
570428,0,0,0,0,0,44428,0,1
570428,0,0,0,0,0,44429,0,1
570428,0,0,0,0,0,44430,0,1
570428,1,0,0,0,0,44431,0,1
570428,1,0,0,0,0,44432,0,1
570429,0,0,0,0,0,44433,0,1
570429,0,0,0,0,0,44434,0,1
570429,1,0,0,0,0,44435,0,1
570429,1,0,0,0,0,44436,0,1
570430,0,0,0,0,0,44437,0,1
570430,0,0,0,0,0,44438,0,1
570430,1,0,0,0,0,44439,0,1
570430,1,0,0,0,0,44440,0,1
570431,0,0,0,0,0,44441,0,1
570431,0,0,0,0,0,44442,0,1
570431,1,0,0,0,0,44443,0,1
570431,1,0,0,0,0,44444,0,1
570432,0,0,0,0,0,44445,0,1
570432,0,0,0,0,0,44446,0,1
570432,1,0,0,0,0,44447,0,1
570432,1,0,0,0,0,44448,0,1
570433,0,0,0,0,0,44449,0,1
570433,0,0,0,0,0,44450,0,1
570433,0,0,0,0,0,44451,0,1
570433,0,0,0,0,0,44452,0,1
570433,1,0,0,0,0,44453,0,1
570433,1,0,0,0,0,44454,0,1
570434,0,0,0,0,0,44455,0,1
570434,0,0,0,0,0,44456,0,1
570434,0,0,0,0,0,44457,0,1
570434,0,0,0,0,0,44458,0,1
570434,1,0,0,0,0,44459,0,1
570434,1,0,0,0,0,44460,0,1
570435,0,0,0,0,0,44461,0,1
570435,0,0,0,0,0,44462,0,1
570435,0,0,0,0,0,44463,0,1
570435,0,0,0,0,0,44464,0,1
570435,1,0,0,0,0,44465,0,1
570435,1,0,0,0,0,44466,0,1
570436,0,0,0,0,0,44467,0,1
570436,0,0,0,0,0,44468,0,1
570436,0,0,0,0,0,44469,0,1
570436,0,0,0,0,0,44470,0,1
570436,1,0,0,0,0,44471,0,1
570436,1,0,0,0,0,44472,0,1
600401,0,0,0,0,0,44473,0,1
600401,0,0,0,0,0,44474,0,1
600401,0,0,0,0,0,44475,0,1
600401,0,0,0,0,0,44476,0,1
600401,1,0,0,0,0,44477,0,1
600401,1,0,0,0,0,44478,0,1
600402,0,0,0,0,0,44479,0,1
600402,0,0,0,0,0,44480,0,1
600402,0,0,0,0,0,44481,0,1
600402,0,0,0,0,0,44482,0,1
600402,1,0,0,0,0,44483,0,1
600402,1,0,0,0,0,44484,0,1
600403,0,0,0,0,0,44485,0,1
600403,0,0,0,0,0,44486,0,1
600403,0,0,0,0,0,44487,0,1
600403,0,0,0,0,0,44488,0,1
600403,1,0,0,0,0,44489,0,1
600403,1,0,0,0,0,44490,0,1
600404,0,0,0,0,0,44491,0,1
600404,0,0,0,0,0,44492,0,1
600404,0,0,0,0,0,44493,0,1
600404,0,0,0,0,0,44494,0,1
600404,1,0,0,0,0,44495,0,1
600404,1,0,0,0,0,44496,0,1
600405,0,0,0,0,0,44497,0,1
600405,0,0,0,0,0,44498,0,1
600405,1,0,0,0,0,44499,0,1
600405,1,0,0,0,0,44500,0,1
600406,0,0,0,0,0,44501,0,1
600406,0,0,0,0,0,44502,0,1
600406,1,0,0,0,0,44503,0,1
600406,1,0,0,0,0,44504,0,1
600407,0,0,0,0,0,44505,0,1
600407,0,0,0,0,0,44506,0,1
600407,1,0,0,0,0,44507,0,1
600407,1,0,0,0,0,44508,0,1
600408,0,0,0,0,0,44509,0,1
600408,0,0,0,0,0,44510,0,1
600408,1,0,0,0,0,44511,0,1
600408,1,0,0,0,0,44512,0,1
600409,0,0,0,0,0,44513,0,1
600409,0,0,0,0,0,44514,0,1
600409,0,0,0,0,0,44515,0,1
600409,0,0,0,0,0,44516,0,1
600409,1,0,0,0,0,44517,0,1
600409,1,0,0,0,0,44518,0,1
600410,0,0,0,0,0,44519,0,1
600410,0,0,0,0,0,44520,0,1
600410,0,0,0,0,0,44521,0,1
600410,0,0,0,0,0,44522,0,1
600410,1,0,0,0,0,44523,0,1
600410,1,0,0,0,0,44524,0,1
600411,0,0,0,0,0,44525,0,1
600411,0,0,0,0,0,44526,0,1
600411,0,0,0,0,0,44527,0,1
600411,0,0,0,0,0,44528,0,1
600411,1,0,0,0,0,44529,0,1
600411,1,0,0,0,0,44530,0,1
600412,0,0,0,0,0,44531,0,1
600412,0,0,0,0,0,44532,0,1
600412,0,0,0,0,0,44533,0,1
600412,0,0,0,0,0,44534,0,1
600412,1,0,0,0,0,44535,0,1
600412,1,0,0,0,0,44536,0,1
600413,0,0,0,0,0,44537,0,1
600413,0,0,0,0,0,44538,0,1
600413,0,0,0,0,0,44539,0,1
600413,0,0,0,0,0,44540,0,1
600413,1,0,0,0,0,44541,0,1
600413,1,0,0,0,0,44542,0,1
600414,0,0,0,0,0,44543,0,1
600414,0,0,0,0,0,44544,0,1
600414,0,0,0,0,0,44545,0,1
600414,0,0,0,0,0,44546,0,1
600414,1,0,0,0,0,44547,0,1
600414,1,0,0,0,0,44548,0,1
600415,0,0,0,0,0,44549,0,1
600415,0,0,0,0,0,44550,0,1
600415,0,0,0,0,0,44551,0,1
600415,0,0,0,0,0,44552,0,1
600415,1,0,0,0,0,44553,0,1
600415,1,0,0,0,0,44554,0,1
600416,0,0,0,0,0,44555,0,1
600416,0,0,0,0,0,44556,0,1
600416,0,0,0,0,0,44557,0,1
600416,0,0,0,0,0,44558,0,1
600416,1,0,0,0,0,44559,0,1
600416,1,0,0,0,0,44560,0,1
600417,0,0,0,0,0,44561,0,1
600417,0,0,0,0,0,44562,0,1
600417,1,0,0,0,0,44563,0,1
600417,1,0,0,0,0,44564,0,1
600418,0,0,0,0,0,44565,0,1
600418,0,0,0,0,0,44566,0,1
600418,1,0,0,0,0,44567,0,1
600418,1,0,0,0,0,44568,0,1
600419,0,0,0,0,0,44569,0,1
600419,0,0,0,0,0,44570,0,1
600419,1,0,0,0,0,44571,0,1
600419,1,0,0,0,0,44572,0,1
600420,0,0,0,0,0,44573,0,1
600420,0,0,0,0,0,44574,0,1
600420,1,0,0,0,0,44575,0,1
600420,1,0,0,0,0,44576,0,1
600421,0,0,0,0,0,44577,0,1
600421,0,0,0,0,0,44578,0,1
600421,0,0,0,0,0,44579,0,1
600421,0,0,0,0,0,44580,0,1
600421,1,0,0,0,0,44581,0,1
600421,1,0,0,0,0,44582,0,1
600422,0,0,0,0,0,44583,0,1
600422,0,0,0,0,0,44584,0,1
600422,0,0,0,0,0,44585,0,1
600422,0,0,0,0,0,44586,0,1
600422,1,0,0,0,0,44587,0,1
600422,1,0,0,0,0,44588,0,1
600423,0,0,0,0,0,44589,0,1
600423,0,0,0,0,0,44590,0,1
600423,0,0,0,0,0,44591,0,1
600423,0,0,0,0,0,44592,0,1
600423,1,0,0,0,0,44593,0,1
600423,1,0,0,0,0,44594,0,1
600424,0,0,0,0,0,44595,0,1
600424,0,0,0,0,0,44596,0,1
600424,0,0,0,0,0,44597,0,1
600424,0,0,0,0,0,44598,0,1
600424,1,0,0,0,0,44599,0,1
600424,1,0,0,0,0,44600,0,1
570501,0,0,0,0,0,44601,0,1
570501,0,0,0,0,0,44602,0,1
570501,0,0,0,0,0,44603,0,1
570501,0,0,0,0,0,44604,0,1
570501,1,0,0,0,0,44605,0,1
570501,1,0,0,0,0,44606,0,1
570502,0,0,0,0,0,44607,0,1
570502,0,0,0,0,0,44608,0,1
570502,0,0,0,0,0,44609,0,1
570502,0,0,0,0,0,44610,0,1
570502,1,0,0,0,0,44611,0,1
570502,1,0,0,0,0,44612,0,1
570503,0,0,0,0,0,44613,0,1
570503,0,0,0,0,0,44614,0,1
570503,0,0,0,0,0,44615,0,1
570503,0,0,0,0,0,44616,0,1
570503,1,0,0,0,0,44617,0,1
570503,1,0,0,0,0,44618,0,1
570504,0,0,0,0,0,44619,0,1
570504,0,0,0,0,0,44620,0,1
570504,0,0,0,0,0,44621,0,1
570504,0,0,0,0,0,44622,0,1
570504,1,0,0,0,0,44623,0,1
570504,1,0,0,0,0,44624,0,1
570505,0,0,0,0,0,44625,0,1
570505,0,0,0,0,0,44626,0,1
570505,1,0,0,0,0,44627,0,1
570505,1,0,0,0,0,44628,0,1
570506,0,0,0,0,0,44629,0,1
570506,0,0,0,0,0,44630,0,1
570506,1,0,0,0,0,44631,0,1
570506,1,0,0,0,0,44632,0,1
570507,0,0,0,0,0,44633,0,1
570507,0,0,0,0,0,44634,0,1
570507,1,0,0,0,0,44635,0,1
570507,1,0,0,0,0,44636,0,1
570508,0,0,0,0,0,44637,0,1
570508,0,0,0,0,0,44638,0,1
570508,1,0,0,0,0,44639,0,1
570508,1,0,0,0,0,44640,0,1
570509,0,0,0,0,0,44641,0,1
570509,0,0,0,0,0,44642,0,1
570509,0,0,0,0,0,44643,0,1
570509,0,0,0,0,0,44644,0,1
570509,1,0,0,0,0,44645,0,1
570509,1,0,0,0,0,44646,0,1
570510,0,0,0,0,0,44647,0,1
570510,0,0,0,0,0,44648,0,1
570510,0,0,0,0,0,44649,0,1
570510,0,0,0,0,0,44650,0,1
570510,1,0,0,0,0,44651,0,1
570510,1,0,0,0,0,44652,0,1
570511,0,0,0,0,0,44653,0,1
570511,0,0,0,0,0,44654,0,1
570511,0,0,0,0,0,44655,0,1
570511,0,0,0,0,0,44656,0,1
570511,1,0,0,0,0,44657,0,1
570511,1,0,0,0,0,44658,0,1
570512,0,0,0,0,0,44659,0,1
570512,0,0,0,0,0,44660,0,1
570512,0,0,0,0,0,44661,0,1
570512,0,0,0,0,0,44662,0,1
570512,1,0,0,0,0,44663,0,1
570512,1,0,0,0,0,44664,0,1
570513,0,0,0,0,0,44665,0,1
570513,0,0,0,0,0,44666,0,1
570513,0,0,0,0,0,44667,0,1
570513,0,0,0,0,0,44668,0,1
570513,1,0,0,0,0,44669,0,1
570513,1,0,0,0,0,44670,0,1
570514,0,0,0,0,0,44671,0,1
570514,0,0,0,0,0,44672,0,1
570514,0,0,0,0,0,44673,0,1
570514,0,0,0,0,0,44674,0,1
570514,1,0,0,0,0,44675,0,1
570514,1,0,0,0,0,44676,0,1
570515,0,0,0,0,0,44677,0,1
570515,0,0,0,0,0,44678,0,1
570515,0,0,0,0,0,44679,0,1
570515,0,0,0,0,0,44680,0,1
570515,1,0,0,0,0,44681,0,1
570515,1,0,0,0,0,44682,0,1
570516,0,0,0,0,0,44683,0,1
570516,0,0,0,0,0,44684,0,1
570516,0,0,0,0,0,44685,0,1
570516,0,0,0,0,0,44686,0,1
570516,1,0,0,0,0,44687,0,1
570516,1,0,0,0,0,44688,0,1
570517,0,0,0,0,0,44689,0,1
570517,0,0,0,0,0,44690,0,1
570517,1,0,0,0,0,44691,0,1
570517,1,0,0,0,0,44692,0,1
570518,0,0,0,0,0,44693,0,1
570518,0,0,0,0,0,44694,0,1
570518,1,0,0,0,0,44695,0,1
570518,1,0,0,0,0,44696,0,1
570519,0,0,0,0,0,44697,0,1
570519,0,0,0,0,0,44698,0,1
570519,1,0,0,0,0,44699,0,1
570519,1,0,0,0,0,44700,0,1
570520,0,0,0,0,0,44701,0,1
570520,0,0,0,0,0,44702,0,1
570520,1,0,0,0,0,44703,0,1
570520,1,0,0,0,0,44704,0,1
570521,0,0,0,0,0,44705,0,1
570521,0,0,0,0,0,44706,0,1
570521,0,0,0,0,0,44707,0,1
570521,0,0,0,0,0,44708,0,1
570521,1,0,0,0,0,44709,0,1
570521,1,0,0,0,0,44710,0,1
570522,0,0,0,0,0,44711,0,1
570522,0,0,0,0,0,44712,0,1
570522,0,0,0,0,0,44713,0,1
570522,0,0,0,0,0,44714,0,1
570522,1,0,0,0,0,44715,0,1
570522,1,0,0,0,0,44716,0,1
570523,0,0,0,0,0,44717,0,1
570523,0,0,0,0,0,44718,0,1
570523,0,0,0,0,0,44719,0,1
570523,0,0,0,0,0,44720,0,1
570523,1,0,0,0,0,44721,0,1
570523,1,0,0,0,0,44722,0,1
570524,0,0,0,0,0,44723,0,1
570524,0,0,0,0,0,44724,0,1
570524,0,0,0,0,0,44725,0,1
570524,0,0,0,0,0,44726,0,1
570524,1,0,0,0,0,44727,0,1
570524,1,0,0,0,0,44728,0,1
570525,0,0,0,0,0,44729,0,1
570525,0,0,0,0,0,44730,0,1
570525,0,0,0,0,0,44731,0,1
570525,0,0,0,0,0,44732,0,1
570525,1,0,0,0,0,44733,0,1
570525,1,0,0,0,0,44734,0,1
570526,0,0,0,0,0,44735,0,1
570526,0,0,0,0,0,44736,0,1
570526,0,0,0,0,0,44737,0,1
570526,0,0,0,0,0,44738,0,1
570526,1,0,0,0,0,44739,0,1
570526,1,0,0,0,0,44740,0,1
570527,0,0,0,0,0,44741,0,1
570527,0,0,0,0,0,44742,0,1
570527,0,0,0,0,0,44743,0,1
570527,0,0,0,0,0,44744,0,1
570527,1,0,0,0,0,44745,0,1
570527,1,0,0,0,0,44746,0,1
570528,0,0,0,0,0,44747,0,1
570528,0,0,0,0,0,44748,0,1
570528,0,0,0,0,0,44749,0,1
570528,0,0,0,0,0,44750,0,1
570528,1,0,0,0,0,44751,0,1
570528,1,0,0,0,0,44752,0,1
570529,0,0,0,0,0,44753,0,1
570529,0,0,0,0,0,44754,0,1
570529,1,0,0,0,0,44755,0,1
570529,1,0,0,0,0,44756,0,1
570530,0,0,0,0,0,44757,0,1
570530,0,0,0,0,0,44758,0,1
570530,1,0,0,0,0,44759,0,1
570530,1,0,0,0,0,44760,0,1
570531,0,0,0,0,0,44761,0,1
570531,0,0,0,0,0,44762,0,1
570531,1,0,0,0,0,44763,0,1
570531,1,0,0,0,0,44764,0,1
570532,0,0,0,0,0,44765,0,1
570532,0,0,0,0,0,44766,0,1
570532,1,0,0,0,0,44767,0,1
570532,1,0,0,0,0,44768,0,1
570533,0,0,0,0,0,44769,0,1
570533,0,0,0,0,0,44770,0,1
570533,0,0,0,0,0,44771,0,1
570533,0,0,0,0,0,44772,0,1
570533,1,0,0,0,0,44773,0,1
570533,1,0,0,0,0,44774,0,1
570534,0,0,0,0,0,44775,0,1
570534,0,0,0,0,0,44776,0,1
570534,0,0,0,0,0,44777,0,1
570534,0,0,0,0,0,44778,0,1
570534,1,0,0,0,0,44779,0,1
570534,1,0,0,0,0,44780,0,1
570535,0,0,0,0,0,44781,0,1
570535,0,0,0,0,0,44782,0,1
570535,0,0,0,0,0,44783,0,1
570535,0,0,0,0,0,44784,0,1
570535,1,0,0,0,0,44785,0,1
570535,1,0,0,0,0,44786,0,1
570536,0,0,0,0,0,44787,0,1
570536,0,0,0,0,0,44788,0,1
570536,0,0,0,0,0,44789,0,1
570536,0,0,0,0,0,44790,0,1
570536,1,0,0,0,0,44791,0,1
570536,1,0,0,0,0,44792,0,1
600501,0,0,0,0,0,44793,0,1
600501,0,0,0,0,0,44794,0,1
600501,0,0,0,0,0,44795,0,1
600501,0,0,0,0,0,44796,0,1
600501,1,0,0,0,0,44797,0,1
600501,1,0,0,0,0,44798,0,1
600502,0,0,0,0,0,44799,0,1
600502,0,0,0,0,0,44800,0,1
600502,0,0,0,0,0,44801,0,1
600502,0,0,0,0,0,44802,0,1
600502,1,0,0,0,0,44803,0,1
600502,1,0,0,0,0,44804,0,1
600503,0,0,0,0,0,44805,0,1
600503,0,0,0,0,0,44806,0,1
600503,0,0,0,0,0,44807,0,1
600503,0,0,0,0,0,44808,0,1
600503,1,0,0,0,0,44809,0,1
600503,1,0,0,0,0,44810,0,1
600504,0,0,0,0,0,44811,0,1
600504,0,0,0,0,0,44812,0,1
600504,0,0,0,0,0,44813,0,1
600504,0,0,0,0,0,44814,0,1
600504,1,0,0,0,0,44815,0,1
600504,1,0,0,0,0,44816,0,1
600505,0,0,0,0,0,44817,0,1
600505,0,0,0,0,0,44818,0,1
600505,1,0,0,0,0,44819,0,1
600505,1,0,0,0,0,44820,0,1
600506,0,0,0,0,0,44821,0,1
600506,0,0,0,0,0,44822,0,1
600506,1,0,0,0,0,44823,0,1
600506,1,0,0,0,0,44824,0,1
600507,0,0,0,0,0,44825,0,1
600507,0,0,0,0,0,44826,0,1
600507,1,0,0,0,0,44827,0,1
600507,1,0,0,0,0,44828,0,1
600508,0,0,0,0,0,44829,0,1
600508,0,0,0,0,0,44830,0,1
600508,1,0,0,0,0,44831,0,1
600508,1,0,0,0,0,44832,0,1
600509,0,0,0,0,0,44833,0,1
600509,0,0,0,0,0,44834,0,1
600509,0,0,0,0,0,44835,0,1
600509,0,0,0,0,0,44836,0,1
600509,1,0,0,0,0,44837,0,1
600509,1,0,0,0,0,44838,0,1
600510,0,0,0,0,0,44839,0,1
600510,0,0,0,0,0,44840,0,1
600510,0,0,0,0,0,44841,0,1
600510,0,0,0,0,0,44842,0,1
600510,1,0,0,0,0,44843,0,1
600510,1,0,0,0,0,44844,0,1
600511,0,0,0,0,0,44845,0,1
600511,0,0,0,0,0,44846,0,1
600511,0,0,0,0,0,44847,0,1
600511,0,0,0,0,0,44848,0,1
600511,1,0,0,0,0,44849,0,1
600511,1,0,0,0,0,44850,0,1
600512,0,0,0,0,0,44851,0,1
600512,0,0,0,0,0,44852,0,1
600512,0,0,0,0,0,44853,0,1
600512,0,0,0,0,0,44854,0,1
600512,1,0,0,0,0,44855,0,1
600512,1,0,0,0,0,44856,0,1
600513,0,0,0,0,0,44857,0,1
600513,0,0,0,0,0,44858,0,1
600513,0,0,0,0,0,44859,0,1
600513,0,0,0,0,0,44860,0,1
600513,1,0,0,0,0,44861,0,1
600513,1,0,0,0,0,44862,0,1
600514,0,0,0,0,0,44863,0,1
600514,0,0,0,0,0,44864,0,1
600514,0,0,0,0,0,44865,0,1
600514,0,0,0,0,0,44866,0,1
600514,1,0,0,0,0,44867,0,1
600514,1,0,0,0,0,44868,0,1
600515,0,0,0,0,0,44869,0,1
600515,0,0,0,0,0,44870,0,1
600515,0,0,0,0,0,44871,0,1
600515,0,0,0,0,0,44872,0,1
600515,1,0,0,0,0,44873,0,1
600515,1,0,0,0,0,44874,0,1
600516,0,0,0,0,0,44875,0,1
600516,0,0,0,0,0,44876,0,1
600516,0,0,0,0,0,44877,0,1
600516,0,0,0,0,0,44878,0,1
600516,1,0,0,0,0,44879,0,1
600516,1,0,0,0,0,44880,0,1
600517,0,0,0,0,0,44881,0,1
600517,0,0,0,0,0,44882,0,1
600517,1,0,0,0,0,44883,0,1
600517,1,0,0,0,0,44884,0,1
600518,0,0,0,0,0,44885,0,1
600518,0,0,0,0,0,44886,0,1
600518,1,0,0,0,0,44887,0,1
600518,1,0,0,0,0,44888,0,1
600519,0,0,0,0,0,44889,0,1
600519,0,0,0,0,0,44890,0,1
600519,1,0,0,0,0,44891,0,1
600519,1,0,0,0,0,44892,0,1
600520,0,0,0,0,0,44893,0,1
600520,0,0,0,0,0,44894,0,1
600520,1,0,0,0,0,44895,0,1
600520,1,0,0,0,0,44896,0,1
600521,0,0,0,0,0,44897,0,1
600521,0,0,0,0,0,44898,0,1
600521,0,0,0,0,0,44899,0,1
600521,0,0,0,0,0,44900,0,1
600521,1,0,0,0,0,44901,0,1
600521,1,0,0,0,0,44902,0,1
600522,0,0,0,0,0,44903,0,1
600522,0,0,0,0,0,44904,0,1
600522,0,0,0,0,0,44905,0,1
600522,0,0,0,0,0,44906,0,1
600522,1,0,0,0,0,44907,0,1
600522,1,0,0,0,0,44908,0,1
600523,0,0,0,0,0,44909,0,1
600523,0,0,0,0,0,44910,0,1
600523,0,0,0,0,0,44911,0,1
600523,0,0,0,0,0,44912,0,1
600523,1,0,0,0,0,44913,0,1
600523,1,0,0,0,0,44914,0,1
600524,0,0,0,0,0,44915,0,1
600524,0,0,0,0,0,44916,0,1
600524,0,0,0,0,0,44917,0,1
600524,0,0,0,0,0,44918,0,1
600524,1,0,0,0,0,44919,0,1
600524,1,0,0,0,0,44920,0,1
570601,0,0,0,0,0,44921,0,1
570601,0,0,37,10,10000,44922,0,1
570601,1,0,0,0,0,44923,0,1
570601,1,0,0,0,0,44924,0,1
570602,0,0,0,0,0,44925,0,1
570602,0,0,0,0,0,44926,0,1
570602,0,0,0,0,0,44927,0,1
570602,0,0,37,5,10000,44928,0,1
570602,1,0,0,0,0,44929,0,1
570602,1,0,0,0,0,44930,0,1
570603,0,0,0,0,0,44931,0,1
570603,0,0,37,6,10000,44932,0,1
570603,1,0,0,0,0,44933,0,1
570603,1,0,0,0,0,44934,0,1
570604,0,0,0,0,0,44935,0,1
570604,0,0,0,0,0,44936,0,1
570604,0,0,0,0,0,44937,0,1
570604,0,0,37,5,10000,44938,0,1
570604,1,0,0,0,0,44939,0,1
570604,1,0,0,0,0,44940,0,1
570605,0,0,0,0,0,44941,0,1
570605,0,0,37,9,10000,44942,0,1
570605,1,0,0,0,0,44943,0,1
570605,1,0,0,0,0,44944,0,1
570606,0,0,0,0,0,44945,0,1
570606,0,0,37,6,10000,44946,0,1
570606,1,0,0,0,0,44947,0,1
570606,1,0,0,0,0,44948,0,1
570607,0,0,0,0,0,44949,0,1
570607,0,0,0,0,0,44950,0,1
570607,0,0,0,0,0,44951,0,1
570607,0,0,37,13,10000,44952,0,1
570607,1,0,0,0,0,44953,0,1
570607,1,0,0,0,0,44954,0,1
570608,0,0,0,0,0,44955,0,1
570608,0,0,0,0,0,44956,0,1
570608,0,0,0,0,0,44957,0,1
570608,0,0,37,5,10000,44958,0,1
570608,1,0,0,0,0,44959,0,1
570608,1,0,0,0,0,44960,0,1
570609,0,0,37,16,10000,44961,0,1
570609,1,0,0,0,0,44962,0,1
570609,1,0,0,0,0,44963,0,1
570610,0,0,37,1,10000,44964,0,1
570610,1,0,0,0,0,44965,0,1
570610,1,0,0,0,0,44966,0,1
570611,0,0,37,23,10000,44967,0,1
570611,1,0,0,0,0,44968,0,1
570611,1,0,0,0,0,44969,0,1
570612,0,0,37,45,10000,44970,0,1
570612,1,0,0,0,0,44971,0,1
570612,1,0,0,0,0,44972,0,1
570613,0,0,37,24,10000,44973,0,1
570613,1,0,0,0,0,44974,0,1
570613,1,0,0,0,0,44975,0,1
570614,0,0,37,25,10000,44976,0,1
570614,1,0,0,0,0,44977,0,1
570614,1,0,0,0,0,44978,0,1
570615,0,0,0,0,0,44979,0,1
570615,0,0,37,10,10000,44980,0,1
570615,1,0,0,0,0,44981,0,1
570615,1,0,0,0,0,44982,0,1
570616,0,0,0,0,0,44983,0,1
570616,0,0,0,0,0,44984,0,1
570616,0,0,0,0,0,44985,0,1
570616,0,0,37,5,10000,44986,0,1
570616,1,0,0,0,0,44987,0,1
570616,1,0,0,0,0,44988,0,1
570617,0,0,0,0,0,44989,0,1
570617,0,0,37,6,10000,44990,0,1
570617,1,0,0,0,0,44991,0,1
570617,1,0,0,0,0,44992,0,1
570618,0,0,0,0,0,44993,0,1
570618,0,0,0,0,0,44994,0,1
570618,0,0,0,0,0,44995,0,1
570618,0,0,37,5,10000,44996,0,1
570618,1,0,0,0,0,44997,0,1
570618,1,0,0,0,0,44998,0,1
570619,0,0,0,0,0,44999,0,1
570619,0,0,37,9,10000,45000,0,1
570619,1,0,0,0,0,45001,0,1
570619,1,0,0,0,0,45002,0,1
570620,0,0,0,0,0,45003,0,1
570620,0,0,37,6,10000,45004,0,1
570620,1,0,0,0,0,45005,0,1
570620,1,0,0,0,0,45006,0,1
570621,0,0,0,0,0,45007,0,1
570621,0,0,0,0,0,45008,0,1
570621,0,0,0,0,0,45009,0,1
570621,0,0,37,13,10000,45010,0,1
570621,1,0,0,0,0,45011,0,1
570621,1,0,0,0,0,45012,0,1
570622,0,0,0,0,0,45013,0,1
570622,0,0,0,0,0,45014,0,1
570622,0,0,0,0,0,45015,0,1
570622,0,0,37,5,10000,45016,0,1
570622,1,0,0,0,0,45017,0,1
570622,1,0,0,0,0,45018,0,1
570623,0,0,37,16,10000,45019,0,1
570623,1,0,0,0,0,45020,0,1
570623,1,0,0,0,0,45021,0,1
570624,0,0,37,1,10000,45022,0,1
570624,1,0,0,0,0,45023,0,1
570624,1,0,0,0,0,45024,0,1
570625,0,0,37,23,10000,45025,0,1
570625,1,0,0,0,0,45026,0,1
570625,1,0,0,0,0,45027,0,1
570626,0,0,37,45,10000,45028,0,1
570626,1,0,0,0,0,45029,0,1
570626,1,0,0,0,0,45030,0,1
570627,0,0,37,24,10000,45031,0,1
570627,1,0,0,0,0,45032,0,1
570627,1,0,0,0,0,45033,0,1
570628,0,0,37,25,10000,45034,0,1
570628,1,0,0,0,0,45035,0,1
570628,1,0,0,0,0,45036,0,1
570629,0,0,0,0,0,45037,0,1
570629,0,0,37,10,10000,45038,0,1
570629,1,0,0,0,0,45039,0,1
570629,1,0,0,0,0,45040,0,1
570630,0,0,0,0,0,45041,0,1
570630,0,0,0,0,0,45042,0,1
570630,0,0,0,0,0,45043,0,1
570630,0,0,37,5,10000,45044,0,1
570630,1,0,0,0,0,45045,0,1
570630,1,0,0,0,0,45046,0,1
570631,0,0,0,0,0,45047,0,1
570631,0,0,37,6,10000,45048,0,1
570631,1,0,0,0,0,45049,0,1
570631,1,0,0,0,0,45050,0,1
570632,0,0,0,0,0,45051,0,1
570632,0,0,0,0,0,45052,0,1
570632,0,0,0,0,0,45053,0,1
570632,0,0,37,5,10000,45054,0,1
570632,1,0,0,0,0,45055,0,1
570632,1,0,0,0,0,45056,0,1
570633,0,0,0,0,0,45057,0,1
570633,0,0,37,9,10000,45058,0,1
570633,1,0,0,0,0,45059,0,1
570633,1,0,0,0,0,45060,0,1
570634,0,0,0,0,0,45061,0,1
570634,0,0,37,6,10000,45062,0,1
570634,1,0,0,0,0,45063,0,1
570634,1,0,0,0,0,45064,0,1
570635,0,0,0,0,0,45065,0,1
570635,0,0,0,0,0,45066,0,1
570635,0,0,0,0,0,45067,0,1
570635,0,0,37,13,10000,45068,0,1
570635,1,0,0,0,0,45069,0,1
570635,1,0,0,0,0,45070,0,1
570636,0,0,0,0,0,45071,0,1
570636,0,0,0,0,0,45072,0,1
570636,0,0,0,0,0,45073,0,1
570636,0,0,37,5,10000,45074,0,1
570636,1,0,0,0,0,45075,0,1
570636,1,0,0,0,0,45076,0,1
570637,0,0,37,16,10000,45077,0,1
570637,1,0,0,0,0,45078,0,1
570637,1,0,0,0,0,45079,0,1
570638,0,0,37,1,10000,45080,0,1
570638,1,0,0,0,0,45081,0,1
570638,1,0,0,0,0,45082,0,1
570639,0,0,37,23,10000,45083,0,1
570639,1,0,0,0,0,45084,0,1
570639,1,0,0,0,0,45085,0,1
570640,0,0,37,45,10000,45086,0,1
570640,1,0,0,0,0,45087,0,1
570640,1,0,0,0,0,45088,0,1
570641,0,0,37,24,10000,45089,0,1
570641,1,0,0,0,0,45090,0,1
570641,1,0,0,0,0,45091,0,1
570642,0,0,37,25,10000,45092,0,1
570642,1,0,0,0,0,45093,0,1
570642,1,0,0,0,0,45094,0,1
570643,0,0,0,0,0,45095,0,1
570643,0,0,37,10,10000,45096,0,1
570643,1,0,0,0,0,45097,0,1
